id,col,sp,ud
5176_13,forms,יהדותו,יהדות_ _של_ _הוא
5176_28,forms,את אנחנו,את_ _אנחנו
5177_11,forms,ב עמודו,ב עמוד_ _של_ _הוא
5179_1,forms,"ח""ך","ח""כ"
5179_21,forms,מ מצוקתם,מ מצוקה_ _של_ _הם
5180_1,forms,"ח""ך","ח""כ"
5180_12,forms,בניהם,בן_ _של_ _הם
5181_1,forms,ל דבריו,ל דבר_ _של_ _הוא
5181_11,forms,מ בניו,מ בן_ _של_ _הוא
5181_14,forms,מ הם,מן_ _הם
5188_2,forms,התנגדותו,התנגדות_ _של_ _הוא
5188_5,forms,ל הצעתו,ל הצעה_ _של_ _הוא
5188_15,forms,ל ה דירקטוריון,ל ה_ דירקטוריון
5188_17,forms,מועמדו,מועמד_ _של_ _הוא
5189_7,forms,מ הם,מן_ _הם
5190_5,forms,ב ה דירקטוריון,ב ה_ דירקטוריון
5191_3,forms,ל ה דירקטוריון,ל ה_ דירקטוריון
5191_11,forms,ו מקורבו,ו מקורב_ _של_ _הוא
5192_7,forms,ל ה דירקטוריון,ל ה_ דירקטוריון
5192_16,forms,ב ה אוצר,ב ה_ אוצר
5193_15,forms,ש ב הוא,ש ב_ _הוא
5197_1,forms,ב פנייתה,ב פנייה_ _של_ _היא
5197_15,forms,ב ה חוק,ב ה_ חוק
5198_1,forms,ב מכתבה,ב מכתב_ _של_ _היא
5198_12,forms,ב התבטאויותיה,ב התבטאות_ _של_ _היא
5198_13,forms,ו פעולותיה,ו פעולה_ _של_ _היא
5200_1,forms,ב תביעתה,ב תביעה_ _של_ _היא
5200_23,forms,ב פעולותיו,ב פעולה_ _של_ _הוא
5200_28,forms,ל מותו,ל מוות_ _של_ _הוא
5200_32,forms,ל חבלתו,ל חבלה_ _של_ _הוא
5201_1,forms,מצבו,מצב_ _של_ _הוא
5201_9,forms,ב ה בוקר,ב ה_ בוקר
5203_6,forms,ו חבריו,ו חבר_ _של_ _הוא
5204_11,forms,ב רגלו,ב רגל_ _של_ _הוא
5205_17,forms,ל ה עיר,ל ה_ עיר
5205_23,forms,ב ה בקעה,ב ה_ בקעה
5206_5,forms,ב ה בוקר,ב ה_ בוקר
5206_11,forms,מ חבריו,מ חבר_ _של_ _הוא
5207_13,forms,ב ידו,ב יד_ _של_ _הוא
5208_1,forms,חברו,חבר_ _של_ _הוא
5208_2,forms,ל ה סיור,ל ה_ סיור
5208_5,forms,אלי הוא,אל_ _הוא
5208_8,forms,את הוא,את_ _הוא
5208_14,forms,מ גופו,מ גוף_ _של_ _הוא
5209_15,forms,את הוא,את_ _הוא
5212_5,forms,ב ה סיור,ב ה_ סיור
5212_20,forms,ש ב רשותם,ש ב רשות_ _של_ _הם
5214_1,forms,מ חקירתו,מ חקירה_ _של_ _הוא
5215_8,forms,ב ה בוקר,ב ה_ בוקר
5217_10,forms,ב ידו,ב יד_ _של_ _הוא
5218_5,forms,ל ה מקום,ל ה_ מקום
5219_13,forms,הכרתו,הכרה_ _של_ _הוא
5222_1,forms,מצבו,מצב_ _של_ _הוא
5222_5,forms,ב ה רגל,ב ה_ רגל
5223_2,forms,ו חבריו,ו חבר_ _של_ _הוא
5223_17,forms,ל ה שוטרים,ל ה_ שוטרים
5223_18,forms,ב ה עיר,ב ה_ עיר
5224_1,forms,ל ה דוקר,ל ה_ דוקר
5225_24,forms,ל מעשהו,ל מעשה_ _של_ _הוא
5226_8,forms,כ ה זה,כ ה_ זה
5227_8,forms,ב ה סביבה,ב ה_ סביבה
5230_19,forms,דרכם,דרך_ _של_ _הם
5230_21,forms,ל ה כותל,ל ה_ כותל
5233_4,forms,ב ה ארץ,ב ה_ ארץ
5234_2,forms,מ הן,מן_ _הן
5234_14,forms,של הוא,של_ _הוא
5235_9,forms,ל ה קשישים,ל ה_ קשישים
5235_17,forms,ב ה מוסד,ב ה_ מוסד
5235_18,forms,ל ה ביטוח,ל ה_ ביטוח
5236_11,forms,ל ביתה,ל בית_ _של_ _היא
5236_17,forms,ל הם,ל_ _הם
5236_34,forms,ב ה קשיש,ב ה_ קשיש
5237_5,forms,ל ה פרויקט,ל ה_ פרויקט
5237_15,forms,ב ה רשות,ב ה_ רשות
5237_24,forms,ב ה טיפול,ב ה_ טיפול
5237_25,forms,ב הם,ב_ _הם
5239_5,forms,ל ה קשישים,ל ה_ קשישים
5240_3,forms,ל ה פרויקט,ל ה_ פרויקט
5240_19,forms,ב בתיהם,ב בית_ _של_ _הם
5241_6,forms,ב ה מוסד,ב ה_ מוסד
5241_15,forms,ב הם,ב_ _הם
5241_22,forms,ל ה קשישים,ל ה_ קשישים
5242_10,forms,הרשעתם,הרשעה_ _של_ _הם
5242_15,forms,עלי הם,על_ _הם
5244_1,forms,ב ה ימים,ב ה_ ימים
5244_9,forms,ל סניגוריהם,ל __ _של_ _הם
5244_19,forms,עלי הם,על_ _הם
5247_26,forms,של הוא,של_ _הוא
5248_1,forms,ל דבריו,ל דבר_ _של_ _הוא
5249_9,forms,ב ה צהרים,ב ה_ צהרים
5250_13,forms,ב ה פועל,ב ה_ פועל
5250_23,forms,כוחו,כוח_ _של_ _הוא
5253_11,forms,ב זמנו,ב זמן_ _של_ _הוא
5253_29,forms,ל הם,ל_ _הם
5253_33,forms,ב עונשם,ב עונש_ _של_ _הם
5254_2,forms,עונשם,עונש_ _של_ _הם
5255_4,forms,ב ה ימים,ב ה_ ימים
5255_11,forms,ל ה קצינים,ל ה_ קצינים
5255_13,forms,ש שמותיהם,ש שם_ _של_ _הם
5255_18,forms,ל ה משטרה,ל ה_ משטרה
5255_27,forms,ל ה חקירה,ל ה_ חקירה
5256_21,forms,ב ה נושא,ב ה_ נושא
5256_22,forms,של הם,של_ _הם
5257_5,forms,ב ה מרכז,ב ה_ מרכז
5260_3,forms,ל הוא,ל_ _הוא
5260_6,forms,חייו,חיים_ _של_ _הוא
5260_7,forms,ו תרומתו,ו תרומה_ _של_ _הוא
5263_1,forms,ב ה עבר,ב ה_ עבר
5264_33,forms,ש ב היא,ש ב_ _היא
5265_7,forms,ב ה עיתונות,ב ה_ עיתונות
5266_18,forms,סיומו,סיום_ _של_ _הוא
5267_32,forms,ב ה ממשל,ב ה_ ממשל
5267_33,forms,ל ה בעייתיות,ל ה_ בעייתיות
5267_41,forms,קיומו,קיום_ _של_ _הוא
5269_19,forms,ב ה מפרץ,ב ה_ מפרץ
5270_1,forms,הודעתו,הודעה_ _של_ _הוא
5270_10,forms,ש ב כוונתו,ש ב כוונה_ _של_ _הוא
5272_16,forms,ל ה מפרץ,ל ה_ מפרץ
5272_22,forms,ב ה עורף,ב ה_ עורף
5272_27,forms,ש ב ה חזית,ש ב ה_ חזית
5273_4,forms,ב ה עיתונות,ב ה_ עיתונות
5273_18,forms,ב ה מפרץ,ב ה_ מפרץ
5274_13,forms,ב הוא,ב_ _הוא
5274_29,forms,שובו,שובו_ _של_ _הוא
5275_1,forms,ל דבריו,ל דבר_ _של_ _הוא
5276_2,forms,סיורו,סיור_ _של_ _הוא
5277_13,forms,ב ה מפרץ,ב ה_ מפרץ
5277_22,forms,ב ה שאלה,ב ה_ שאלה
5277_28,forms,ל ה עיצומים,ל ה_ עיצומים
5277_32,forms,פעולתם,פעולה_ _של_ _הם
5280_3,forms,מ הם,מן_ _הם
5281_1,forms,שיחותיו,שיחה_ _של_ _הוא
5282_3,forms,תחנתו,תחנה_ _של_ _הוא
5282_7,forms,ב סיורו,ב סיור_ _של_ _הוא
5283_1,forms,ב ביקורו,ב ביקור_ _של_ _הוא
5285_12,forms,כ ה זאת,כ ה_ זאת
5286_15,forms,ב רצונם,ב רצון_ _של_ _הם
5287_5,forms,ב ה שבועות,ב ה_ שבועות
5287_15,forms,ב ה מישור,ב ה_ מישור
5287_17,forms,ו ב ה מישור,ו ב ה_ מישור
5288_1,forms,ב ה מישור,ב ה_ מישור
5288_9,forms,ב ה קואליציה,ב ה_ קואליציה
5288_20,forms,"ב ה או""ם","ב ה_ או""ם"
5288_40,forms,עמיתותיה,עמיתה_ _של_ _היא
5288_41,forms,"ב ה או""ם","ב ה_ או""ם"
5289_1,forms,ב ה מישור,ב ה_ מישור
5290_6,forms,עוצמתו,עוצמה_ _של_ _הוא
5290_18,forms,עוצמתו,עוצמה_ _של_ _הוא
5294_3,forms,ב ה קונגרס,ב ה_ קונגרס
5294_14,forms,ב הם,ב_ _הם
5294_21,forms,ב ה מפרץ,ב ה_ מפרץ
5295_12,forms,מפלגתו,מפלגה_ _של_ _הוא
5296_1,forms,ב ה שבועות,ב ה_ שבועות
5296_13,forms,ב ה מפרץ,ב ה_ מפרץ
5297_11,forms,ב ה בחירות,ב ה_ בחירות
5297_36,forms,ב ה מפרץ,ב ה_ מפרץ
5299_3,forms,ב ה שאלה,ב ה_ שאלה
5299_23,forms,ש לפי היא,ש לפי_ _היא
5300_8,forms,ב ה שבועות,ב ה_ שבועות
5307_2,forms,שיחותיו,שיחה_ _של_ _הוא
5307_4,forms,עמיתו,עמית_ _של_ _הוא
5307_14,forms,ל ה משבר,ל ה_ משבר
5308_19,forms,ב ה חזית,ב ה_ חזית
5309_14,forms,ב ה מפרץ,ב ה_ מפרץ
5310_3,forms,שובו,שובו_ _של_ _הוא
5311_3,forms,עם הוא,עם_ _הוא
5311_11,forms,ב הם,ב_ _הם
5312_10,forms,ש ב ה שלבים,ש ב ה_ שלבים
5312_13,forms,ממן היא,מן_ _היא
5313_13,forms,ו לחצן,ו לחץ_ _של_ _הן
5313_21,forms,יקיריהן,יקיר_ _של_ _הן
5315_4,forms,דבריו,דבר_ _של_ _הוא
5315_14,forms,ל ה מפרץ,ל ה_ מפרץ
5316_13,forms,של אתמ,של_ _אתם
5318_4,forms,ל ה משטרה,ל ה_ משטרה
5318_11,forms,ב ה גדה,ב ה_ גדה
5318_18,forms,ב ה ימים,ב ה_ ימים
5320_9,forms,כניסתם,כניסה_ _של_ _הם
5321_12,forms,כניסתם,כניסה_ _של_ _הם
5325_6,forms,ל ה מוות,ל ה_ מוות
5325_20,forms,ל ה מוות,ל ה_ מוות
5331_1,forms,ב חלקם,ב חלק_ _של_ _הם
5333_1,forms,קפידבין ב ה רצועה,קפידבין ב ה_ רצועה
5336_7,forms,ב ה רצועה,ב ה_ רצועה
5338_9,forms,ב ה גדה,ב ה_ גדה
5341_8,forms,ב ה מסגדים,ב ה_ מסגדים
5341_24,forms,ב רגלו,ב רגל_ _של_ _הוא
5342_1,forms,ב ה קאסבה,ב ה_ קאסבה
5342_22,forms,ו ל מותו,ו ל מוות_ _של_ _הוא
5344_6,forms,שמשתה,שמשה_ _של_ _היא
5347_22,forms,ל ה ממשלה,ל ה_ ממשלה
5350_3,forms,ב ה רדיו,ב ה_ רדיו
5350_11,forms,יועצו,יועץ_ _של_ _הוא
5350_17,forms,ל ה תומכים,ל ה_ תומכים
5353_20,forms,ב ה משק,ב ה_ משק
5353_23,forms,ב ה אוצר,ב ה_ אוצר
5354_1,forms,ב ה אוצר,ב ה_ אוצר
5355_2,forms,ב ה אוצר,ב ה_ אוצר
5356_6,forms,ב ה תקציב,ב ה_ תקציב
5357_12,forms,ב ה תקציב,ב ה_ תקציב
5358_7,forms,יכולתה,יכולת_ _של_ _היא
5359_19,forms,ב ה שנה,ב ה_ שנה
5361_19,forms,מ תקציבו,מ תקציב_ _של_ _הוא
5361_20,forms,ב ה שנה,ב ה_ שנה
5362_2,forms,ב ה לובי,ב ה_ לובי
5362_4,forms,ב ה כנסת,ב ה_ כנסת
5364_8,forms,ב ה מסחר,ב ה_ מסחר
5364_16,forms,ב ה מסחר,ב ה_ מסחר
5364_21,forms,ש שערו,ש שער_ _של_ _הוא
5366_21,forms,ב ה חודשים,ב ה_ חודשים
5368_20,forms,8,7.0
5369_19,forms,ל ה עלייה,ל ה_ עלייה
5369_31,forms,ב ה ריבית,ב ה_ ריבית
5370_6,forms,ב ה מסחר,ב ה_ מסחר
5371_22,forms,מעמדו,מעמד_ _של_ _הוא
5371_26,forms,ב ה שוק,ב ה_ שוק
5373_2,forms,ניסיונו,ניסיון_ _של_ _הוא
5374_8,forms,ב ה מינהל,ב ה_ מינהל
5374_19,forms,ו ב הם,ו ב_ _הם
5374_28,forms,ב ה שטחים,ב ה_ שטחים
5375_8,forms,ב ה שטחים,ב ה_ שטחים
5376_14,forms,ב ה שטחים,ב ה_ שטחים
5376_17,forms,ב ה גדה,ב ה_ גדה
5378_1,forms,ל טענתן,ל טענה_ _של_ _הן
5380_11,forms,ב ה שטחים,ב ה_ שטחים
5381_29,forms,במקום הוא,במקום_ _הוא
5383_18,forms,ל האשמותיו,ל האשמה_ _של_ _הוא
5383_33,forms,ב ה תושבים,ב ה_ תושבים
5383_36,forms,עזיבתו,עזיבה_ _של_ _הוא
5383_45,forms,התפוררותה,התפוררות_ _של_ _היא
5385_10,forms,ל הוא,ל_ _הוא
5385_21,forms,עלי הוא,על_ _הוא
5386_6,forms,ש ב כוונתו,ש ב כוונה_ _של_ _הוא
5388_16,forms,ב ה עבודה,ב ה_ עבודה
5389_7,forms,עם הוא,עם_ _הוא
5389_14,forms,ב ה מרכז,ב ה_ מרכז
5390_9,forms,של הוא,של_ _הוא
5391_16,forms,ל יושרו,ל יושר_ _של_ _הוא
5392_4,forms,פליאתו,פליאה_ _של_ _הוא
5393_24,forms,עם הוא,עם_ _הוא
5394_1,forms,ל טענתה,ל טענה_ _של_ _היא
5395_1,forms,ב היא,ב_ _היא
5395_26,forms,ב ה עיר,ב ה_ עיר
5396_13,forms,ל ה עבודה,ל ה_ עבודה
5396_17,forms,ב ה מרכז,ב ה_ מרכז
5397_19,forms,רצוני,רצון_ _של_ _אני
5397_22,forms,ל אני,ל_ _אני
5399_10,forms,ב רמתו,ב רמה_ _של_ _הוא
5400_10,forms,ב הם,ב_ _הם
5401_7,forms,ל ה חולים,ל ה_ חולים
5403_2,forms,ל אני,ל_ _אני
5403_9,forms,ל אני,ל_ _אני
5406_4,forms,ב ה קרן,ב ה_ קרן
5408_10,forms,משרדו,משרד_ _של_ _הוא
5408_14,forms,ב הם,ב_ _הם
5409_10,forms,ל ה סכום,ל ה_ סכום
5411_12,forms,ב ה קרן,ב ה_ קרן
5415_3,forms,ל ה קליטה,ל ה_ קליטה
5415_8,forms,ל ה קיבוץ,ל ה_ קיבוץ
5416_4,forms,ב ה עבר,ב ה_ עבר
5416_7,forms,ל ה קיבוצים,ל ה_ קיבוצים
5418_9,forms,ל ה קיבוץ,ל ה_ קיבוץ
5419_3,forms,ב ה דיון,ב ה_ דיון
5419_17,forms,שיקומם,שיקום_ _של_ _הם
5419_18,forms,ו הישרדותם,ו הישרדות_ _של_ _הם
5420_18,forms,עם היא,עם_ _היא
5420_20,forms,ל ה קיבוצים,ל ה_ קיבוצים
5422_3,forms,ו עם הוא,ו עם_ _הוא
5422_8,forms,של הם,של_ _הם
5423_6,forms,ל ה קיבוצים,ל ה_ קיבוצים
5424_3,forms,עם הם,עם_ _הם
5425_16,forms,ל ה קיבוץ,ל ה_ קיבוץ
5425_20,forms,ב ה מולדת,ב ה_ מולדת
5426_11,forms,ב ה אות,ב ה_ אות
5427_1,forms,התייחסויותיהם,התייחסות_ _של_ _הם
5427_2,forms,ל ה קיבוץ,ל ה_ קיבוץ
5430_9,forms,ב ה קיבוץ,ב ה_ קיבוץ
5431_5,forms,את הוא,את_ _הוא
5433_1,forms,ב ה חוברות,ב ה_ חוברות
5433_2,forms,ו ב ה פרסומים,ו ב ה_ פרסומים
5435_28,forms,ב ה אוניברסיטה,ב ה_ אוניברסיטה
5435_34,forms,ב ה צבא,ב ה_ צבא
5436_6,forms,ב ה קיבוץ,ב ה_ קיבוץ
5436_20,forms,ב ה בנק,ב ה_ בנק
5437_9,forms,ל ה חרדות,ל ה_ חרדות
5437_20,forms,אלי אנחנו,אל_ _אנחנו
5438_2,forms,ב ה תנועה,ב ה_ תנועה
5438_6,forms,ב כוחם,ב כוח_ _של_ _הם
5438_8,forms,אלי הם,אל_ _הם
5439_3,forms,עמ הם,עמם _הם
5439_7,forms,ב ה עליות,ב ה_ עליות
5439_15,forms,ב הם,ב_ _הם
5441_5,forms,ל ה קיבוץ,ל ה_ קיבוץ
5442_10,forms,של אנחנו,של_ _אנחנו
5447_9,forms,O,%
5447_11,forms,O,%
5447_18,forms,ב ה קיבוץ,ב ה_ קיבוץ
5448_13,forms,לבם,לב_ _של_ _הם
5449_10,forms,כ דרכם,כ דרך_ _של_ _הם
5449_16,forms,ב הם,ב_ _הם
5450_8,forms,רצונו,רצון_ _של_ _הוא
5451_11,forms,ב ה עבר,ב ה_ עבר
5452_6,forms,ל ה תחושה,ל ה_ תחושה
5452_10,forms,ו ב ה סוף,ו ב ה_ סוף
5452_14,forms,אות אנחנו,את_ _אנחנו
5453_5,forms,ל ה היבט,ל ה_ היבט
5457_6,forms,ל הן,ל_ _הן
5457_13,forms,ל אנחנו,ל_ _אנחנו
5457_16,forms,תביעותיהן,תביעה_ _של_ _הן
5458_5,forms,ל ה תמונה,ל ה_ תמונה
5459_1,forms,ל אנחנו,ל_ _אנחנו
5460_5,forms,ביני אנחנו,בינינו _אנחנו
5460_20,forms,ב ה קיבוץ,ב ה_ קיבוץ
5461_2,forms,ב סופו,ב סוף_ _של_ _הוא
5461_8,forms,אות הם,את_ _הם
5462_1,forms,אמירתו,אמירה_ _של_ _הוא
5462_10,forms,ב ה קיבוצים,ב ה_ קיבוצים
5463_6,forms,ב ה קיבוץ,ב ה_ קיבוץ
5463_10,forms,ב ה נקלטים,ב ה_ נקלטים
5464_15,forms,ב ה קיבוץ,ב ה_ קיבוץ
5464_22,forms,ב ה דיור,ב ה_ דיור
5465_1,forms,אמירתו,אמירה_ _של_ _הוא
5465_14,forms,ב הוא,ב_ _הוא
5467_3,forms,ל הצלחתה,ל הצלחה_ _של_ _היא
5467_25,forms,ב הוא,ב_ _הוא
5471_10,forms,לחקות אות הוא,לחקותו את _הוא
5471_15,forms,ב ה מחצית,ב ה_ מחצית
5472_3,forms,ב ה סיום,ב ה_ סיום
5472_18,forms,ם,מ
5473_2,forms,ב ה רבע,ב ה_ רבע
5475_5,forms,ם,מ
5476_9,forms,ב משחקו,ב משחק_ _של_ _הוא
5477_11,forms,ל ה סיום,ל ה_ סיום
5478_5,forms,ב ה משחק,ב ה_ משחק
5479_6,forms,ל ה מנצחים,ל ה_ מנצחים
5483_12,forms,ם,מ
5483_18,forms,מ הם,מהם _הם
5483_24,forms,ב ה עיר,ב ה_ עיר
5484_3,forms,ב ה לילה,ב ה_ לילה
5487_22,forms,ל ה מוות,ל ה_ מוות
5487_23,forms,ב ה עיר,ב ה_ עיר
5492_1,forms,ב ה סגל,ב ה_ סגל
5495_5,forms,ב ה שבוע,ב ה_ שבוע
5496_7,forms,ב ה הרכב,ב ה_ הרכב
5497_6,forms,ל ה הונגרים,ל ה_ הונגרים
5498_12,forms,ל הם,ל_ _הם
5498_24,forms,אות היא,את_ _היא
5499_3,forms,אות אנחנו,את_ _אנחנו
5499_6,forms,ב ה טורניר,ב ה_ טורניר
5499_8,forms,ב ה קיץ,ב ה_ קיץ
5499_11,forms,של אנחנו,של_ _אנחנו
5500_6,forms,של הם,של_ _הם
5502_5,forms,ו ב ה נסיכויות,ו ב ה_ נסיכויות
5503_1,forms,כרסיהם,כרס_ _של_ _הם
5503_3,forms,ו רגליהם,ו רגל_ _של_ _הם
5503_10,forms,ל הם,ל_ _הם
5503_11,forms,ב ה אמירות,ב ה_ אמירות
5505_2,forms,מ הם,מהם _הם
5505_11,forms,נסיעתם,נסיעה_ _של_ _הם
5505_14,forms,של הם,של_ _הם
5507_2,forms,כולנו,כולנו _הם
5507_9,forms,ארצנו,ארץ_ _של_ _אנחנו
5508_5,forms,ב ה סך,ב ה_ סך
5510_5,forms,ל ארצנו,ל ארץ_ _של_ _אנחנו
5511_4,forms,ל ה צבא,ל ה_ צבא
5512_14,forms,מ הם,מן_ _הם
5512_17,forms,ב ה יד,ב ה_ יד
5516_7,forms,ל ה צבא,ל ה_ צבא
5517_5,forms,ב ה מכרז,ב ה_ מכרז
5518_3,forms,ב הוא,ב_ _הוא
5519_6,forms,"ל ה 1,000","ל ה_ 1,000"
5522_9,forms,רובן,רובן _הן
5524_5,forms,אות הם,את_ _הם
5526_9,forms,O,%
5529_8,forms,233,2.3.3
5530_11,forms,O,%
5530_15,forms,ל ה תעשייה,ל ה_ תעשייה
5531_5,forms,ש מניותיה,ש מנייה_ _של_ _היא
5531_7,forms,ב ה בורסה,ב ה_ בורסה
5531_13,forms,ב ה מכרז,ב ה_ מכרז
5531_15,forms,ל ה מינהל,ל ה_ מינהל
5532_3,forms,ש ב ראשה,ש ב ראש_ _של_ _היא
5533_1,forms,ב ה חודשים,ב ה_ חודשים
5534_1,forms,ב ה עבר,ב ה_ עבר
5540_4,forms,ב ה חודשים,ב ה_ חודשים
5541_5,forms,O,%
5542_6,forms,ב ה מחירים,ב ה_ מחירים
5542_16,forms,תמורתה,תמורה_ _של_ _היא
5542_26,forms,ב סופו,ב סוף_ _של_ _הוא
5542_31,forms,ש מחירה,ש מחיר_ _של_ _היא
5542_39,forms,O,%
5543_6,forms,ש תמורתה,ש תמורה_ _של_ _היא
5543_21,forms,ל היא,ל_ _היא
5544_7,forms,ש תמורתה,ש תמורה_ _של_ _היא
5547_8,forms,מ בניה,מ בן_ _של_ _היא
5547_15,forms,חלקו,חלק_ _של_ _הוא
5547_18,forms,O,%
5547_20,forms,ב ה נכס,ב ה_ נכס
5548_12,forms,O,%
5549_10,forms,ב ה בניין,ב ה_ בניין
5550_10,forms,ב מסגרתה,ב מסגרת_ _של_ _היא
5550_19,forms,ם,מ
5550_21,forms,משרדיה,משרד_ _של_ _היא
5552_11,forms,ב ה רחוב,ב ה_ רחוב
5553_16,forms,ל ה צרכן,ל ה_ צרכן
5554_15,forms,אות הן,את_ _הן
5555_16,forms,כש ב מרכזה,כש ב מרכז_ _של_ _היא
5556_9,forms,ל ידיה,ל יד_ _של_ _היא
5556_16,forms,ש בנייתו,ש בנייה_ _של_ _הוא
5558_4,forms,אשתו,איש_ _של_ _הוא
5558_13,forms,ב ה פרויקט,ב ה_ פרויקט
5561_6,forms,ב ה תיירות,ב ה_ תיירות
5563_15,forms,ל הם,ל_ _הם
5563_26,forms,ב ה שנתיים,ב ה_ שנתיים
5564_18,forms,ש שטחה,ש שטח_ _של_ _היא
5565_11,forms,פינויה,פינוי_ _של_ _היא
5566_3,forms,בעליה,בעל_ _של_ _היא
5566_13,forms,ש קרנו,ש קרן_ _של_ _הוא
5567_3,forms,ל ה הצעה,ל ה_ הצעה
5569_8,forms,ב ה מקום,ב ה_ מקום
5569_10,forms,ב ה ליגה,ב ה_ ליגה
5570_6,forms,אחרי היא,אחריה _היא
5570_13,forms,ב ה חוץ,ב ה_ חוץ
5570_32,forms,ב ה טבלה,ב ה_ טבלה
5571_18,forms,ב הצלחותיהן,ב הצלחה_ _של_ _הן
5572_10,forms,ל ה מאמן,ל ה_ מאמן
5572_21,forms,ל ה הרכב,ל ה_ הרכב
5572_24,forms,פציעתו,פציעה_ _של_ _הוא
5572_32,forms,אות הוא,את_ _הוא
5573_9,forms,ב ה דקה,ב ה_ דקה
5576_13,forms,ב ה דקה,ב ה_ דקה
5577_8,forms,ב ה ליגה,ב ה_ ליגה
5577_10,forms,ב ה פעם,ב ה_ פעם
5578_14,forms,ב ה טורניר,ב ה_ טורניר
5580_17,forms,ב ה דקה,ב ה_ דקה
5580_27,forms,ב ה עולם,ב ה_ עולם
5581_3,forms,שערו,שער_ _של_ _הוא
5581_6,forms,ב ה ליגה,ב ה_ ליגה
5582_6,forms,ב ה גביע,ב ה_ גביע
5582_11,forms,ב ה דקה,ב ה_ דקה
5584_7,forms,ל ה סיבוב,ל ה_ סיבוב
5586_19,forms,ם,מ
5588_6,forms,הדחתה,הדחה_ _של_ _היא
5589_11,forms,חסרונו,חסרון_ _של_ _הוא
5589_32,forms,אות היא,את_ _היא
5589_36,forms,ל ה מקום,ל ה_ מקום
5591_5,forms,ל ה מקום,ל ה_ מקום
5592_4,forms,הפסדה,הפסד_ _של_ _היא
5596_3,forms,ל ה מקום,ל ה_ מקום
